raceId,year,round,circuitId,month,dayofweek,constructorId,points_x,grid,position_x,positionOrder,points_y,fastestLap,fastestLapTime,fastestLapSpeed,standings_points,standings_position,season_wins,nationality,position_y,q1,q2,q3,sprint_grid,sprint_position,sprint_points,target
598,1974,9,41,7,6,32.0,9.0,13.0,5,5.0,2.0,\N,,\N,22.0,4.0,2.0,British,,,,,,,,0
598,1974,9,41,7,6,34.0,0.0,14.0,16,16.0,0.0,\N,,\N,10.0,5.0,1.0,British,,,,,,,,0
598,1974,9,41,7,6,34.0,0.0,8.0,\N,18.0,0.0,\N,,\N,10.0,5.0,1.0,British,,,,,,,,0
598,1974,9,41,7,6,34.0,0.0,0.0,\N,24.0,0.0,\N,,\N,10.0,5.0,1.0,British,,,,,,,,0
598,1974,9,41,7,6,34.0,0.0,0.0,\N,25.0,0.0,\N,,\N,10.0,5.0,1.0,British,,,,,,,,0
598,1974,9,41,7,6,34.0,0.0,0.0,\N,30.0,0.0,\N,,\N,10.0,5.0,1.0,British,,,,,,,,0
598,1974,9,41,7,6,63.0,0.0,18.0,\N,19.0,0.0,\N,,\N,3.0,10.0,0.0,British,,,,,,,,0
598,1974,9,41,7,6,63.0,0.0,0.0,\N,28.0,0.0,\N,,\N,3.0,10.0,0.0,British,,,,,,,,0
598,1974,9,41,7,6,63.0,0.0,0.0,\N,29.0,0.0,\N,,\N,3.0,10.0,0.0,British,,,,,,,,0
598,1974,9,41,7,6,64.0,0.0,10.0,\N,22.0,0.0,\N,,\N,4.0,9.0,0.0,British,,,,,,,,0
598,1974,9,41,7,6,57.0,0.0,0.0,\N,23.0,0.0,\N,,\N,0.0,14.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,77.0,0.0,25.0,\N,23.0,0.0,\N,,\N,0.0,13.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,80.0,0.0,15.0,\N,21.0,0.0,\N,,\N,1.0,12.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,80.0,0.0,0.0,\N,28.0,0.0,\N,,\N,1.0,12.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,37.0,0.0,9.0,\N,19.0,0.0,\N,,\N,5.0,8.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,37.0,0.0,16.0,\N,22.0,0.0,\N,,\N,5.0,8.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,37.0,0.0,0.0,\N,33.0,0.0,\N,,\N,5.0,8.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,63.0,0.0,17.0,14,14.0,0.0,\N,,\N,3.0,10.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,63.0,0.0,0.0,\N,27.0,0.0,\N,,\N,3.0,10.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,63.0,0.0,0.0,\N,34.0,0.0,\N,,\N,3.0,10.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,26.0,0.0,22.0,13,13.0,0.0,\N,,\N,1.0,11.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,26.0,0.0,21.0,\N,25.0,0.0,\N,,\N,1.0,11.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,66.0,0.0,23.0,12,12.0,0.0,\N,,\N,10.0,6.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,66.0,0.0,24.0,\N,15.0,0.0,\N,,\N,10.0,6.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,66.0,0.0,14.0,\N,16.0,0.0,\N,,\N,10.0,6.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,58.0,0.0,5.0,8,8.0,0.0,\N,,\N,6.0,7.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,58.0,0.0,16.0,\N,18.0,0.0,\N,,\N,6.0,7.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,34.0,1.0,4.0,6,6.0,1.0,\N,,\N,11.0,5.0,1.0,British,,,,,,,,0
599,1974,10,38,7,5,34.0,1.0,20.0,9,9.0,0.0,\N,,\N,11.0,5.0,1.0,British,,,,,,,,0
599,1974,10,38,7,5,34.0,1.0,13.0,11,11.0,0.0,\N,,\N,11.0,5.0,1.0,British,,,,,,,,0
599,1974,10,38,7,5,34.0,1.0,0.0,\N,29.0,0.0,\N,,\N,11.0,5.0,1.0,British,,,,,,,,0
599,1974,10,38,7,5,6.0,3.0,7.0,4,4.0,3.0,\N,,\N,48.0,2.0,2.0,Italian,,,,,,,,0
599,1974,10,38,7,5,6.0,3.0,1.0,5,5.0,2.0,\N,,\N,48.0,2.0,2.0,Italian,,,,,,,,0
599,1974,10,38,7,5,32.0,4.0,12.0,3,3.0,4.0,\N,,\N,26.0,4.0,2.0,British,,,,,,,,0
599,1974,10,38,7,5,32.0,4.0,2.0,10,10.0,0.0,\N,,\N,26.0,4.0,2.0,British,,,,,,,,0
599,1974,10,38,7,5,1.0,6.0,8.0,2,2.0,6.0,\N,,\N,49.0,1.0,3.0,British,,,,,,,,0
599,1974,10,38,7,5,1.0,6.0,19.0,7,7.0,0.0,\N,,\N,49.0,1.0,3.0,British,,,,,,,,0
599,1974,10,38,7,5,1.0,6.0,11.0,\N,17.0,0.0,\N,,\N,49.0,1.0,3.0,British,,,,,,,,0
599,1974,10,38,7,5,25.0,9.0,3.0,1,1.0,9.0,\N,,\N,39.0,3.0,2.0,British,,,,,,,,0
599,1974,10,38,7,5,25.0,9.0,10.0,\N,20.0,0.0,\N,,\N,39.0,3.0,2.0,British,,,,,,,,0
599,1974,10,38,7,5,64.0,0.0,6.0,\N,24.0,0.0,\N,,\N,4.0,9.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,79.0,0.0,0.0,\N,26.0,0.0,\N,,\N,0.0,15.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,57.0,0.0,0.0,\N,30.0,0.0,\N,,\N,0.0,14.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,76.0,0.0,0.0,\N,31.0,0.0,\N,,\N,0.0,17.0,0.0,British,,,,,,,,0
599,1974,10,38,7,5,74.0,0.0,0.0,\N,32.0,0.0,\N,,\N,0.0,18.0,0.0,Japanese,,,,,,,,0
600,1974,11,20,8,6,64.0,0.0,10.0,\N,17.0,0.0,\N,,\N,4.0,9.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,1.0,0.0,12.0,15,15.0,0.0,\N,,\N,49.0,2.0,3.0,British,,,,,,,,0
600,1974,11,20,8,6,1.0,0.0,3.0,\N,22.0,0.0,\N,,\N,49.0,2.0,3.0,British,,,,,,,,0
600,1974,11,20,8,6,1.0,0.0,7.0,\N,26.0,0.0,\N,,\N,49.0,2.0,3.0,British,,,,,,,,0
600,1974,11,20,8,6,79.0,0.0,20.0,14,14.0,0.0,\N,,\N,0.0,14.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,63.0,0.0,25.0,11,11.0,0.0,\N,,\N,3.0,10.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,63.0,0.0,13.0,\N,16.0,0.0,\N,,\N,3.0,10.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,66.0,0.0,24.0,10,10.0,0.0,\N,,\N,10.0,6.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,66.0,0.0,15.0,\N,20.0,0.0,\N,,\N,10.0,6.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,66.0,0.0,0.0,\N,27.0,0.0,\N,,\N,10.0,6.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,26.0,0.0,19.0,9,9.0,0.0,\N,,\N,1.0,11.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,26.0,0.0,0.0,\N,29.0,0.0,\N,,\N,1.0,11.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,37.0,0.0,20.0,7,7.0,0.0,\N,,\N,5.0,8.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,37.0,0.0,23.0,13,13.0,0.0,\N,,\N,5.0,8.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,58.0,1.0,11.0,6,6.0,1.0,\N,,\N,7.0,7.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,58.0,1.0,18.0,8,8.0,0.0,\N,,\N,7.0,7.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,32.0,3.0,8.0,4,4.0,3.0,\N,,\N,29.0,4.0,2.0,British,,,,,,,,0
600,1974,11,20,8,6,32.0,3.0,9.0,5,5.0,2.0,\N,,\N,29.0,4.0,2.0,British,,,,,,,,0
600,1974,11,20,8,6,34.0,4.0,6.0,3,3.0,4.0,\N,,\N,15.0,5.0,1.0,British,,,,,,,,0
600,1974,11,20,8,6,34.0,4.0,17.0,12,12.0,0.0,\N,,\N,15.0,5.0,1.0,British,,,,,,,,0
600,1974,11,20,8,6,34.0,4.0,14.0,\N,24.0,0.0,\N,,\N,15.0,5.0,1.0,British,,,,,,,,0
600,1974,11,20,8,6,25.0,6.0,4.0,2,2.0,6.0,\N,,\N,45.0,3.0,2.0,British,,,,,,,,0
600,1974,11,20,8,6,25.0,6.0,5.0,\N,18.0,0.0,\N,,\N,45.0,3.0,2.0,British,,,,,,,,0
600,1974,11,20,8,6,6.0,9.0,2.0,1,1.0,9.0,\N,,\N,57.0,1.0,3.0,Italian,,,,,,,,0
600,1974,11,20,8,6,6.0,9.0,1.0,\N,25.0,0.0,\N,,\N,57.0,1.0,3.0,Italian,,,,,,,,0
600,1974,11,20,8,6,80.0,0.0,16.0,\N,19.0,0.0,\N,,\N,1.0,12.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,80.0,0.0,21.0,\N,23.0,0.0,\N,,\N,1.0,12.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,57.0,0.0,22.0,\N,21.0,0.0,\N,,\N,0.0,15.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,77.0,0.0,0.0,\N,28.0,0.0,\N,,\N,0.0,13.0,0.0,British,,,,,,,,0
600,1974,11,20,8,6,78.0,0.0,0.0,\N,30.0,0.0,\N,,\N,0.0,16.0,0.0,New Zealander,,,,,,,,0
600,1974,11,20,8,6,78.0,0.0,0.0,\N,31.0,0.0,\N,,\N,0.0,16.0,0.0,New Zealander,,,,,,,,0
600,1974,11,20,8,6,74.0,0.0,0.0,\N,32.0,0.0,\N,,\N,0.0,18.0,0.0,Japanese,,,,,,,,0
601,1974,12,70,8,6,79.0,0.0,24.0,\N,13.0,0.0,\N,,\N,0.0,14.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,26.0,0.0,21.0,12,12.0,0.0,\N,,\N,1.0,11.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,26.0,0.0,13.0,\N,24.0,0.0,\N,,\N,1.0,11.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,77.0,0.0,19.0,10,10.0,0.0,\N,,\N,0.0,13.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,63.0,0.0,25.0,9,9.0,0.0,\N,,\N,3.0,10.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,63.0,0.0,0.0,\N,27.0,0.0,\N,,\N,3.0,10.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,63.0,0.0,0.0,\N,28.0,0.0,\N,,\N,3.0,10.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,63.0,0.0,0.0,\N,30.0,0.0,\N,,\N,3.0,10.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,58.0,0.0,23.0,8,8.0,0.0,\N,,\N,7.0,8.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,58.0,0.0,16.0,\N,21.0,0.0,\N,,\N,7.0,8.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,37.0,1.0,20.0,6,6.0,1.0,\N,,\N,6.0,9.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,37.0,1.0,15.0,11,11.0,0.0,\N,,\N,6.0,9.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,6.0,2.0,8.0,5,5.0,2.0,\N,,\N,59.0,1.0,3.0,Italian,,,,,,,,0
601,1974,12,70,8,6,6.0,2.0,1.0,\N,23.0,0.0,\N,,\N,59.0,1.0,3.0,Italian,,,,,,,,0
601,1974,12,70,8,6,64.0,4.0,7.0,3,3.0,4.0,\N,,\N,8.0,7.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,64.0,4.0,0.0,\N,26.0,0.0,\N,,\N,8.0,7.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,1.0,6.0,10.0,2,2.0,6.0,\N,,\N,55.0,2.0,3.0,British,,,,,,,,0
601,1974,12,70,8,6,1.0,6.0,17.0,7,7.0,0.0,\N,,\N,55.0,2.0,3.0,British,,,,,,,,0
601,1974,12,70,8,6,1.0,6.0,3.0,\N,18.0,0.0,\N,,\N,55.0,2.0,3.0,British,,,,,,,,0
601,1974,12,70,8,6,34.0,9.0,2.0,1,1.0,9.0,\N,,\N,24.0,5.0,2.0,British,,,,,,,,0
601,1974,12,70,8,6,34.0,9.0,11.0,4,4.0,3.0,\N,,\N,24.0,5.0,2.0,British,,,,,,,,0
601,1974,12,70,8,6,34.0,9.0,4.0,\N,17.0,0.0,\N,,\N,24.0,5.0,2.0,British,,,,,,,,0
601,1974,12,70,8,6,34.0,9.0,0.0,\N,31.0,0.0,\N,,\N,24.0,5.0,2.0,British,,,,,,,,0
601,1974,12,70,8,6,32.0,0.0,6.0,\N,14.0,0.0,\N,,\N,29.0,4.0,2.0,British,,,,,,,,0
601,1974,12,70,8,6,32.0,0.0,22.0,\N,15.0,0.0,\N,,\N,29.0,4.0,2.0,British,,,,,,,,0
601,1974,12,70,8,6,25.0,0.0,14.0,\N,16.0,0.0,\N,,\N,45.0,3.0,2.0,British,,,,,,,,0
601,1974,12,70,8,6,25.0,0.0,5.0,\N,25.0,0.0,\N,,\N,45.0,3.0,2.0,British,,,,,,,,0
601,1974,12,70,8,6,80.0,0.0,12.0,\N,19.0,0.0,\N,,\N,1.0,12.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,80.0,0.0,9.0,\N,20.0,0.0,\N,,\N,1.0,12.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,66.0,0.0,18.0,\N,22.0,0.0,\N,,\N,10.0,6.0,0.0,British,,,,,,,,0
601,1974,12,70,8,6,57.0,0.0,0.0,\N,29.0,0.0,\N,,\N,0.0,15.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,77.0,0.0,20.0,\N,19.0,0.0,\N,,\N,0.0,13.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,37.0,0.0,13.0,\N,18.0,0.0,\N,,\N,6.0,9.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,37.0,0.0,18.0,\N,21.0,0.0,\N,,\N,6.0,9.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,6.0,0.0,5.0,\N,12.0,0.0,\N,,\N,59.0,2.0,3.0,Italian,,,,,,,,0
602,1974,13,14,9,6,6.0,0.0,1.0,\N,13.0,0.0,\N,,\N,59.0,2.0,3.0,Italian,,,,,,,,0
602,1974,13,14,9,6,58.0,0.0,22.0,10,10.0,0.0,\N,,\N,7.0,8.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,58.0,0.0,9.0,\N,17.0,0.0,\N,,\N,7.0,8.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,26.0,0.0,21.0,8,8.0,0.0,\N,,\N,1.0,12.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,26.0,0.0,14.0,\N,15.0,0.0,\N,,\N,1.0,12.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,34.0,2.0,3.0,5,5.0,2.0,\N,,\N,26.0,5.0,2.0,British,,,,,,,,0
602,1974,13,14,9,6,34.0,2.0,4.0,7,7.0,0.0,\N,,\N,26.0,5.0,2.0,British,,,,,,,,0
602,1974,13,14,9,6,34.0,2.0,2.0,\N,20.0,0.0,\N,,\N,26.0,5.0,2.0,British,,,,,,,,0
602,1974,13,14,9,6,34.0,2.0,0.0,\N,27.0,0.0,\N,,\N,26.0,5.0,2.0,British,,,,,,,,0
602,1974,13,14,9,6,80.0,3.0,15.0,4,4.0,3.0,\N,,\N,4.0,10.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,80.0,3.0,17.0,\N,16.0,0.0,\N,,\N,4.0,10.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,25.0,4.0,12.0,3,3.0,4.0,\N,,\N,49.0,3.0,2.0,British,,,,,,,,0
602,1974,13,14,9,6,25.0,4.0,10.0,11,11.0,0.0,\N,,\N,49.0,3.0,2.0,British,,,,,,,,0
602,1974,13,14,9,6,1.0,6.0,6.0,2,2.0,6.0,\N,,\N,61.0,1.0,3.0,British,,,,,,,,0
602,1974,13,14,9,6,1.0,6.0,19.0,6,6.0,1.0,\N,,\N,61.0,1.0,3.0,British,,,,,,,,0
602,1974,13,14,9,6,1.0,6.0,23.0,9,9.0,0.0,\N,,\N,61.0,1.0,3.0,British,,,,,,,,0
602,1974,13,14,9,6,32.0,9.0,7.0,1,1.0,9.0,\N,,\N,38.0,4.0,3.0,British,,,,,,,,0
602,1974,13,14,9,6,32.0,9.0,16.0,\N,14.0,0.0,\N,,\N,38.0,4.0,3.0,British,,,,,,,,0
602,1974,13,14,9,6,66.0,0.0,25.0,\N,22.0,0.0,\N,,\N,10.0,6.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,66.0,0.0,24.0,\N,24.0,0.0,\N,,\N,10.0,6.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,66.0,0.0,11.0,\N,25.0,0.0,\N,,\N,10.0,6.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,64.0,0.0,8.0,\N,23.0,0.0,\N,,\N,8.0,7.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,63.0,0.0,0.0,\N,26.0,0.0,\N,,\N,3.0,11.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,63.0,0.0,0.0,\N,28.0,0.0,\N,,\N,3.0,11.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,63.0,0.0,0.0,\N,31.0,0.0,\N,,\N,3.0,11.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,57.0,0.0,0.0,\N,29.0,0.0,\N,,\N,0.0,15.0,0.0,British,,,,,,,,0
602,1974,13,14,9,6,78.0,0.0,0.0,\N,30.0,0.0,\N,,\N,0.0,16.0,0.0,New Zealander,,,,,,,,0
603,1974,14,48,9,6,67.0,0.0,24.0,12,12.0,0.0,\N,,\N,0.0,15.0,0.0,American,,,,,,,,0
603,1974,14,48,9,6,26.0,0.0,11.0,11,11.0,0.0,\N,,\N,1.0,12.0,0.0,British,,,,,,,,0
603,1974,14,48,9,6,26.0,0.0,20.0,14,14.0,0.0,\N,,\N,1.0,12.0,0.0,British,,,,,,,,0
603,1974,14,48,9,6,63.0,0.0,22.0,10,10.0,0.0,\N,,\N,3.0,11.0,0.0,British,,,,,,,,0
603,1974,14,48,9,6,63.0,0.0,0.0,\N,27.0,0.0,\N,,\N,3.0,11.0,0.0,British,,,,,,,,0
603,1974,14,48,9,6,34.0,0.0,9.0,8,8.0,0.0,\N,,\N,26.0,5.0,2.0,British,,,,,,,,0
603,1974,14,48,9,6,34.0,0.0,4.0,9,9.0,0.0,\N,,\N,26.0,5.0,2.0,British,,,,,,,,0
603,1974,14,48,9,6,34.0,0.0,15.0,\N,20.0,0.0,\N,,\N,26.0,5.0,2.0,British,,,,,,,,0
603,1974,14,48,9,6,34.0,0.0,26.0,\N,25.0,0.0,\N,,\N,26.0,5.0,2.0,British,,,,,,,,0
603,1974,14,48,9,6,34.0,0.0,0.0,\N,30.0,0.0,\N,,\N,26.0,5.0,2.0,British,,,,,,,,0
603,1974,14,48,9,6,73.0,0.0,16.0,7,7.0,0.0,\N,,\N,0.0,13.0,0.0,American,,,,,,,,0
603,1974,14,48,9,6,25.0,2.0,7.0,5,5.0,2.0,\N,,\N,51.0,3.0,2.0,British,,,,,,,,0
603,1974,14,48,9,6,25.0,2.0,3.0,\N,22.0,0.0,\N,,\N,51.0,3.0,2.0,British,,,,,,,,0
603,1974,14,48,9,6,64.0,3.0,8.0,4,4.0,3.0,\N,,\N,11.0,6.0,0.0,British,,,,,,,,0
603,1974,14,48,9,6,32.0,4.0,10.0,3,3.0,4.0,\N,,\N,42.0,4.0,3.0,British,,,,,,,,0
603,1974,14,48,9,6,32.0,4.0,21.0,13,13.0,0.0,\N,,\N,42.0,4.0,3.0,British,,,,,,,,0
603,1974,14,48,9,6,6.0,6.0,6.0,2,2.0,6.0,\N,,\N,65.0,2.0,3.0,Italian,,,,,,,,0
603,1974,14,48,9,6,6.0,6.0,2.0,\N,18.0,0.0,\N,,\N,65.0,2.0,3.0,Italian,,,,,,,,0
603,1974,14,48,9,6,1.0,9.0,1.0,1,1.0,9.0,\N,,\N,70.0,1.0,4.0,British,,,,,,,,0
603,1974,14,48,9,6,1.0,9.0,14.0,6,6.0,1.0,\N,,\N,70.0,1.0,4.0,British,,,,,,,,0
603,1974,14,48,9,6,1.0,9.0,12.0,16,16.0,0.0,\N,,\N,70.0,1.0,4.0,British,,,,,,,,0
603,1974,14,48,9,6,80.0,0.0,18.0,15,15.0,0.0,\N,,\N,4.0,10.0,0.0,British,,,,,,,,0
603,1974,14,48,9,6,80.0,0.0,19.0,\N,24.0,0.0,\N,,\N,4.0,10.0,0.0,British,,,,,,,,0
603,1974,14,48,9,6,66.0,0.0,25.0,\N,17.0,0.0,\N,,\N,10.0,7.0,0.0,British,,,,,,,,0
603,1974,14,48,9,6,66.0,0.0,17.0,\N,21.0,0.0,\N,,\N,10.0,7.0,0.0,British,,,,,,,,0
603,1974,14,48,9,6,58.0,0.0,13.0,\N,19.0,0.0,\N,,\N,7.0,8.0,0.0,British,,,,,,,,0
603,1974,14,48,9,6,58.0,0.0,5.0,\N,23.0,0.0,\N,,\N,7.0,8.0,0.0,British,,,,,,,,0
603,1974,14,48,9,6,37.0,0.0,23.0,\N,26.0,0.0,\N,,\N,6.0,9.0,0.0,British,,,,,,,,0
603,1974,14,48,9,6,37.0,0.0,0.0,\N,29.0,0.0,\N,,\N,6.0,9.0,0.0,British,,,,,,,,0
603,1974,14,48,9,6,57.0,0.0,0.0,\N,28.0,0.0,\N,,\N,0.0,17.0,0.0,British,,,,,,,,0
604,1974,15,46,10,6,80.0,0.0,15.0,\N,17.0,0.0,\N,,\N,4.0,10.0,0.0,British,,,,,,,,0
604,1974,15,46,10,6,80.0,0.0,11.0,\N,19.0,0.0,\N,,\N,4.0,10.0,0.0,British,,,,,,,,0
604,1974,15,46,10,6,57.0,0.0,22.0,\N,14.0,0.0,\N,,\N,0.0,17.0,0.0,British,,,,,,,,0
604,1974,15,46,10,6,32.0,0.0,19.0,\N,13.0,0.0,\N,,\N,42.0,4.0,3.0,British,,,,,,,,0
604,1974,15,46,10,6,32.0,0.0,16.0,\N,24.0,0.0,\N,,\N,42.0,4.0,3.0,British,,,,,,,,0
604,1974,15,46,10,6,32.0,0.0,27.0,\N,25.0,0.0,\N,,\N,42.0,4.0,3.0,British,,,,,,,,0
604,1974,15,46,10,6,6.0,0.0,9.0,11,11.0,0.0,\N,,\N,65.0,2.0,3.0,Italian,,,,,,,,0
604,1974,15,46,10,6,6.0,0.0,5.0,\N,18.0,0.0,\N,,\N,65.0,2.0,3.0,Italian,,,,,,,,0
604,1974,15,46,10,6,58.0,0.0,10.0,10,10.0,0.0,\N,,\N,7.0,8.0,0.0,British,,,,,,,,0
604,1974,15,46,10,6,58.0,0.0,18.0,\N,15.0,0.0,\N,,\N,7.0,8.0,0.0,British,,,,,,,,0
604,1974,15,46,10,6,66.0,0.0,12.0,9,9.0,0.0,\N,,\N,10.0,7.0,0.0,British,,,,,,,,0
604,1974,15,46,10,6,66.0,0.0,0.0,\N,30.0,0.0,\N,,\N,10.0,7.0,0.0,British,,,,,,,,0
604,1974,15,46,10,6,26.0,0.0,24.0,8,8.0,0.0,\N,,\N,1.0,12.0,0.0,British,,,,,,,,0
604,1974,15,46,10,6,26.0,0.0,21.0,12,12.0,0.0,\N,,\N,1.0,12.0,0.0,British,,,,,,,,0
604,1974,15,46,10,6,25.0,1.0,13.0,6,6.0,1.0,\N,,\N,52.0,3.0,2.0,British,,,,,,,,0
604,1974,15,46,10,6,25.0,1.0,6.0,\N,16.0,0.0,\N,,\N,52.0,3.0,2.0,British,,,,,,,,0
604,1974,15,46,10,6,1.0,3.0,8.0,4,4.0,3.0,\N,,\N,73.0,1.0,4.0,British,,,,,,,,0
604,1974,15,46,10,6,1.0,3.0,20.0,7,7.0,0.0,\N,,\N,73.0,1.0,4.0,British,,,,,,,,0
604,1974,15,46,10,6,1.0,3.0,17.0,\N,27.0,0.0,\N,,\N,73.0,1.0,4.0,British,,,,,,,,0
604,1974,15,46,10,6,64.0,4.0,2.0,3,3.0,4.0,\N,,\N,15.0,6.0,0.0,British,,,,,,,,0
604,1974,15,46,10,6,34.0,9.0,1.0,1,1.0,9.0,\N,,\N,35.0,5.0,3.0,British,,,,,,,,0
604,1974,15,46,10,6,34.0,9.0,4.0,2,2.0,6.0,\N,,\N,35.0,5.0,3.0,British,,,,,,,,0
604,1974,15,46,10,6,34.0,9.0,7.0,5,5.0,2.0,\N,,\N,35.0,5.0,3.0,British,,,,,,,,0
604,1974,15,46,10,6,34.0,9.0,0.0,\N,29.0,0.0,\N,,\N,35.0,5.0,3.0,British,,,,,,,,0
604,1974,15,46,10,6,67.0,0.0,14.0,\N,20.0,0.0,\N,,\N,0.0,15.0,0.0,American,,,,,,,,0
604,1974,15,46,10,6,63.0,0.0,26.0,\N,21.0,0.0,\N,,\N,3.0,11.0,0.0,British,,,,,,,,0
604,1974,15,46,10,6,63.0,0.0,23.0,\N,23.0,0.0,\N,,\N,3.0,11.0,0.0,British,,,,,,,,0
604,1974,15,46,10,6,37.0,0.0,25.0,\N,22.0,0.0,\N,,\N,6.0,9.0,0.0,British,,,,,,,,0
604,1974,15,46,10,6,37.0,0.0,0.0,\N,28.0,0.0,\N,,\N,6.0,9.0,0.0,British,,,,,,,,0
604,1974,15,46,10,6,73.0,0.0,3.0,\N,26.0,0.0,\N,,\N,0.0,13.0,0.0,American,,,,,,,,0
605,1973,1,25,1,6,80.0,0.0,19.0,\N,13.0,0.0,\N,,\N,0.0,8.0,0.0,British,,,,,,,,0
605,1973,1,25,1,6,80.0,0.0,16.0,\N,19.0,0.0,\N,,\N,0.0,8.0,0.0,British,,,,,,,,0
605,1973,1,25,1,6,37.0,0.0,18.0,10,10.0,0.0,\N,,\N,0.0,7.0,0.0,British,,,,,,,,0
605,1973,1,25,1,6,37.0,0.0,17.0,\N,11.0,0.0,\N,,\N,0.0,7.0,0.0,British,,,,,,,,0
605,1973,1,25,1,6,66.0,0.0,1.0,7,7.0,0.0,\N,,\N,0.0,6.0,0.0,British,,,,,,,,0
605,1973,1,25,1,6,66.0,0.0,7.0,\N,12.0,0.0,\N,,\N,0.0,6.0,0.0,British,,,,,,,,0
605,1973,1,25,1,6,66.0,0.0,13.0,\N,15.0,0.0,\N,,\N,0.0,6.0,0.0,British,,,,,,,,0
605,1973,1,25,1,6,34.0,1.0,13.0,6,6.0,1.0,\N,,\N,1.0,5.0,0.0,British,,,,,,,,0
605,1973,1,25,1,6,34.0,1.0,9.0,\N,16.0,0.0,\N,,\N,1.0,5.0,0.0,British,,,,,,,,0
605,1973,1,25,1,6,1.0,2.0,8.0,5,5.0,2.0,\N,,\N,2.0,4.0,0.0,British,,,,,,,,0
605,1973,1,25,1,6,1.0,2.0,11.0,8,8.0,0.0,\N,,\N,2.0,4.0,0.0,British,,,,,,,,0
